id,seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
1658,31392,2024,4627,Isaiah Hartenstein,NA,C,25,6,NBA,NYK,75,49,1896,6.2,9.7,0.644,0,0.1,0.333,6.2,9.6,0.646,3,4.2,0.707,6.5,10.2,16.6,5,2.3,2.3,2.5,5.6,15.5,136,108
1659,31393,2024,4940,Isaiah Jackson,NA,C,22,3,NBA,IND,59,3,771,9.5,14.3,0.665,0,0.2,0,9.5,14,0.677,4.5,6.2,0.716,5.8,8.8,14.6,3.1,2.1,3.7,2.4,8.4,23.4,135,112
1660,31394,2024,4839,Isaiah Joe,NA,SG,24,4,NBA,OKC,78,1,1445,7.4,16.1,0.458,4.9,11.7,0.416,2.5,4.4,0.568,1.5,1.7,0.865,1.1,4.9,6,3.3,1.5,0.7,1.6,2.9,21.2,121,115
1661,31395,2024,4941,Isaiah Livers,NA,PF,25,3,NBA,DET,23,6,469,4.1,11.9,0.345,2.3,7.9,0.286,1.8,4,0.462,1.2,1.8,0.667,1.5,3.4,4.9,2.6,1.3,0.5,1.6,4.4,11.7,96,121
1662,31396,2024,5047,Isaiah Mobley,NA,PF,24,2,NBA,CLE,10,0,72,6.9,16.5,0.417,2.1,6.9,0.3,4.8,9.6,0.5,0,0.7,0,2.1,4.8,6.9,4.1,1.4,0,1.4,4.1,15.8,102,116
1663,31397,2024,4840,Isaiah Stewart,NA,PF,22,4,NBA,DET,46,45,1423,6.3,12.9,0.487,2.3,5.9,0.383,4,7,0.575,2.2,2.9,0.753,2.5,7.8,10.3,2.5,0.6,1.3,2.2,3.3,17,114,119
1664,31398,2024,4012,Isaiah Thomas,NA,PG,34,12,NBA,PHO,6,0,19,7.7,25.7,0.3,5.1,10.3,0.5,2.6,15.4,0.167,0,0,NA,0,0,0,7.7,0,0,0,0,20.6,101,124
1665,31399,2024,5148,Isaiah Wong,NA,SG,23,1,NBA,IND,1,0,4,11.8,35.4,0.333,0,11.8,0,11.8,23.6,0.5,0,0,NA,0,0,0,0,0,0,0,0,23.6,70,127
1666,31400,2024,3946,Ish Smith,NA,PG,35,14,NBA,CHO,43,5,741,4.4,10.5,0.418,0.3,0.5,0.5,4.1,10,0.413,0.2,0.3,0.75,0.7,4.3,5.1,9.7,1.1,0.3,3.1,3.3,9.3,97,123
1667,31401,2024,4943,Ish Wainright,NA,SF,29,3,NBA,TOT,11,0,62,5.6,19.1,0.292,5.6,15.9,0.35,0,3.2,0,1.6,1.6,1,2.4,8.7,11.1,0.8,3.2,0.8,1.6,6.4,18.3,98,112
1668,31402,2024,4943,Ish Wainright,NA,SF,29,3,NBA,POR,7,0,46,6.4,19.3,0.333,6.4,17.2,0.375,0,2.1,0,2.1,2.1,1,0,9.7,9.7,0,2.1,1.1,1.1,4.3,21.5,106,114
1669,31403,2024,4943,Ish Wainright,NA,SF,29,3,NBA,PHO,4,0,16,3.1,18.3,0.167,3.1,12.2,0.25,0,6.1,0,0,0,NA,9.2,6.1,15.3,3.1,6.1,0,3.1,12.2,9.2,81,106
1670,31404,2024,4410,Ivica Zubac,NA,C,26,8,NBA,LAC,68,68,1794,9.3,14.3,0.649,0,0,NA,9.3,14.3,0.649,3.3,4.6,0.723,5.4,11.8,17.2,2.6,0.6,2.3,2.2,5,21.9,132,113
1671,31405,2024,5149,Izaiah Brockington,NA,PG,24,1,NBA,NOP,1,0,3,32.7,81.7,0.4,0,16.3,0,32.7,65.4,0.5,0,0,NA,16.3,16.3,32.7,0,0,0,0,0,65.4,93,113
1672,31406,2024,5062,JD Davison,NA,SG,21,2,NBA,BOS,8,0,39,6.3,15.2,0.417,3.8,8.9,0.429,2.5,6.3,0.4,3.8,5.1,0.75,2.5,10.1,12.7,12.7,1.3,1.3,2.5,5.1,20.3,134,110
1673,31407,2024,4972,JT Thor,NA,PF,21,3,NBA,CHO,63,3,781,5.1,11.6,0.437,1.8,5.1,0.346,3.3,6.4,0.51,0.7,1.3,0.55,2.7,6.5,9.2,1.8,0.7,1.7,0.9,3.8,12.6,110,121
1674,31408,2024,4723,Ja Morant,NA,PG,24,5,NBA,MEM,9,9,318,12.3,26.1,0.471,2.2,7.8,0.275,10.1,18.3,0.555,8,9.8,0.813,0.9,6.8,7.7,11.2,1.1,0.8,4.2,2.9,34.7,116,116
1675,31409,2024,3824,JaVale McGee,NA,C,36,16,NBA,SAC,46,0,339,11.3,18.9,0.598,0.1,1,0.143,11.2,17.9,0.624,3.7,6.4,0.578,6,12,18.1,2.4,2,2.9,4.9,6.6,26.5,109,109
1676,31410,2024,5048,Jabari Smith Jr.,NA,PF,20,2,NBA,HOU,76,76,2424,7.6,16.7,0.454,2.8,7.6,0.363,4.8,9.1,0.53,3,3.7,0.811,2.8,9.5,12.3,2.4,1,1.2,1.8,4,20.9,116,113
1677,31411,2024,5049,Jabari Walker,NA,SF,21,2,NBA,POR,72,23,1700,6.8,14.8,0.46,1.2,4,0.295,5.6,10.7,0.522,3.7,5,0.754,4.4,10.4,14.8,2.1,1.2,0.6,1.9,5,18.5,115,116
1678,31412,2024,5050,Jack White,NA,SF,26,2,NBA,MEM,4,0,64,1.5,12.2,0.125,1.5,7.6,0.2,0,4.6,0,0,0,NA,3.1,6.1,9.2,0.8,3.1,0.8,1.5,2.3,4.6,54,112
1679,31413,2024,5051,Jacob Gilyard,NA,PG,25,2,NBA,TOT,41,14,699,4.2,10.5,0.4,3.6,8.8,0.405,0.6,1.7,0.375,0.1,0.1,1,0.6,2.6,3.2,9.6,2.3,0.3,2.1,2.7,12.1,122,117
1680,31414,2024,5051,Jacob Gilyard,NA,PG,25,2,NBA,MEM,37,14,654,4.5,10.8,0.417,3.8,9,0.425,0.7,1.8,0.375,0.1,0.1,1,0.6,2.6,3.2,9.8,2,0.4,2.2,2.6,12.9,124,117
1681,31415,2024,5051,Jacob Gilyard,NA,PG,25,2,NBA,BRK,4,0,45,0,6.6,0,0,6.6,0,0,0,NA,0,0,NA,1.1,2.2,3.3,6.6,6.6,0,1.1,4.4,0,58,109
